Sitio,Grupo,Tipo,Fecha,Transecto,Bloque,Numero,SHJ_ID,FVE_ID,DFM_ID,Final_ID,Codigo,Largo,Swab,Dedo,Recap,Foto,Muerto,Notas,sample_date,year
FCAT-B2,Estacion,B,13/09/22,3,A,192,priach,priach,priach,priach,0040,3.4,Y,Y,N,191,NA,NA,2022-09-13,2022
FCAT-B2,Estacion,B,13/09/22,3,B,193,lepper,leprho,leppen,lepper,0040,11.7,Y,Y,N,193,NA,SEQUENCED - lepper,2022-09-13,2022
FCAT-B2,Estacion,B,13/09/22,3,D,194,priach,priach,priach,priach,0040,3.6,Y,Y,N,184,NA,NA,2022-09-13,2022
FCAT-B2,Estacion,B,13/09/22,4,C,195,priach,priach,priach,priach,0040,2.5,Y,Y,N,184,NA,NA,2022-09-13,2022
FCAT-B2,Estacion,B,13/09/22,4,D,196,priach,priach,priach,priach,0040,2.7,Y,Y,N,183,NA,NA,2022-09-13,2022
AL-N,Estacion,N,14/09/22,1,C,197,priach,priach,priach,priach,0200,2.9,Y,Y,N,197,NA,NA,2022-09-14,2022
AL-N,Estacion,N,14/09/22,1,C,198,priach,priach,priach,priach,0200,2,Y,Y,N,198,NA,NA,2022-09-14,2022
AL-N,Estacion,N,14/09/22,1,D,199,priwal,priwal,priwal,priwal,0200,2.9,Y,Y,N,199,NA,NA,2022-09-14,2022
AL-N,Estacion,N,14/09/22,2,D,200,priach,priach,priach,priach,0200,2.9,Y,Y,N,200,NA,NA,2022-09-14,2022
AL-N,Estacion,N,14/09/22,3,A,201,priach,priach,priach,priach,0200,2.7,Y,Y,N,200,NA,NA,2022-09-14,2022
AL-N,Estacion,N,14/09/22,3,A,202,priach,priach,priach,priach,0200,2.9,Y,Y,N,200,NA,NA,2022-09-14,2022
AL-N,Estacion,N,14/09/22,3,B,203,priach,priach,priach,priach,0200,2.2,Y,Y,N,198,NA,NA,2022-09-14,2022
AL-N,Estacion,N,14/09/22,4,C,204,prilab,priesm,prilat,prilatic,0200,1.4,Y,Y,N,204,colectado,"Pristimantis cf. laticlavius confirmado por sequencia traido a la USFQ, FVE no esta seguro que es P. esmeraldas",2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,1,C,205,priach,priach,priach,priach,0300,2.4,Y,Y,N,200,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,1,D,206,priach,priach,priach,priach,0300,2.6,Y,Y,N,197,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,1,D,207,priach,priach,priach,priach,0300,2.5,Y,Y,N,200,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,1,D,208,priach,priach,priach,priach,0300,3.9,Y,Y,N,200,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,1,D,209,priach,priach,priach,priach,0300,3.8,Y,Y,N,200,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,1,D,210,priach,priach,priach,priach,0300,2.9,Y,Y,N,200,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,2,B,211,priach,priach,priach,priach,0300,2.2,Y,Y,N,197,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,2,B,212,priach,priach,priach,priach,0300,3.7,Y,Y,N,212,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,2,C,213,priach,priach,priach,priach,0300,3.3,Y,Y,N,200,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,2,C,214,priach,priach,priach,priach,0300,2.5,Y,Y,N,200,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,2,D,215,priach,priach,priach,priach,0300,2.3,Y,Y,N,200,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,2,D,216,priach,priach,priach,priach,0300,2.5,Y,Y,N,216,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,3,B,217,priach,priach,priach,priach,0300,2.6,Y,Y,N,217,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,3,B,218,priach,priach,priach,priach,0300,1.8,Y,Y,N,198,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,4,A,219,priach,priach,priach,priach,0300,4,Y,Y,N,217,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,4,A,220,priach,priach,priach,priach,0300,2,Y,Y,N,197,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,4,C,221,priach,priach,priach,priach,0300,3.9,Y,Y,N,217,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,4,C,222,priach,priach,priach,priach,0300,1.6,Y,Y,N,222,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,4,C,223,priach,priach,priach,priach,0300,3.6,Y,Y,N,212,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,4,D,224,priach,priach,priach,priach,0300,3.3,Y,Y,N,217,NA,NA,2022-09-14,2022
JZJ-C,Estacion,C,14/09/22,4,D,225,priach,priach,priach,priach,0300,2.9,Y,Y,N,217,NA,NA,2022-09-14,2022
FCAT-B1,Estacion,B,15/09/22,1,A,226,pri?,cralon,cralon,cralon,0500,3.4,Y,Y,N,226,colectado,llevado a la USFQ,2022-09-15,2022
FCAT-B1,Estacion,B,15/09/22,2,A,227,priach,priach,priach,priach,0500,1.6,Y,Y,N,227,NA,NA,2022-09-15,2022
FCAT-B1,Estacion,B,15/09/22,2,B,228,priach,priach,priach,priach,0500,4.2,Y,Y,N,228,NA,NA,2022-09-15,2022
FCAT-B1,Estacion,B,15/09/22,2,B,229,priach,priach,priach,priach,0500,3,Y,Y,N,229,NA,NA,2022-09-15,2022
FCAT-B1,Estacion,B,15/09/22,2,C,230,prilat,prilat,priach,priach,0500,2.2,Y,Y,N,230,NA,"Pristimantis laticlavius, llevado a la estacion pero liberado",2022-09-15,2022
FCAT-B1,Estacion,B,15/09/22,3,A,231,epibou,epibou,epibou,epiesp,0500,1.9,Y,Y,N,231,NA,NA,2022-09-15,2022
FCAT-B1,Estacion,B,15/09/22,3,A,232,priach,priach,priach,priach,0500,1.9,Y,Y,N,227,NA,NA,2022-09-15,2022
FCAT-B1,Estacion,B,15/09/22,3,C,233,oopsyl,oopsyl,oopsyl,oopsyl,0500,2.1,Y,Y,N,233,NA,NA,2022-09-15,2022
FCAT-B1,Estacion,B,15/09/22,3,C,234,priach,priach,priach,priach,0500,3.2,Y,Y,N,234,NA,NA,2022-09-15,2022
FCAT-B1,Estacion,B,15/09/22,3,C,235,epibou,epibou,epibou,epiesp,0500,1.8,Y,Y,N,231,NA,NA,2022-09-15,2022
FCAT-B1,Estacion,B,15/09/22,4,A,236,priach,priach,priach,priach,0500,2,Y,Y,N,236,NA,NA,2022-09-15,2022
FCAT-B1,Estacion,B,15/09/22,4,A,237,oopsyl,oopsyl,oopsyl,oopsyl,0500,2.8,Y,Y,N,233,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,1,A,238,priach,priach,priach,priach,2000,2.9,Y,Y,N,234,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,1,C,239,priach,priach,priach,priach,2200,3.7,Y,Y,N,234,NA,"recapturado de pruebas, corté 0200 para tener un dedo",2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,1,C,240,priach,priach,priach,priach,2000,2.7,Y,Y,N,228,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,2,B,241,priach,priach,priach,priach,2000,3,Y,Y,N,241,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,2,B,242,pri?,cralon,cralon,cralon,2000,1.7,Y,Y,N,226,colectado,"llevado a la USFQ para muestra, mismo como 226",2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,2,C,243,oopsyl,oopsyl,oopsyl,oopsyl,2000,2.1,Y,Y,N,233,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,2,C,244,oopsyl,oopsyl,oopsyl,oopsyl,2000,2.3,Y,Y,N,233,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,2,D,245,priach,priach,priach,priach,2000,2.6,Y,Y,N,229,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,3,B,246,priach,priach,priach,priach,2000,2.2,Y,Y,N,227,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,3,B,247,priach,priach,priach,priach,2000,3.2,Y,Y,N,228,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,3,C,248,priach,priach,priach,priach,2000,3.2,Y,Y,N,234,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,4,A,249,priach,priach,priach,priach,2000,3.9,Y,Y,N,228,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,4,A,250,priach,priach,priach,priach,2000,2.6,Y,Y,N,229,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,4,B,251,priach,priach,priach,priach,2000,2.2,Y,Y,N,227,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,15/09/22,4,D,252,priach,priach,priach,priach,2000,3,Y,Y,N,234,NA,NA,2022-09-15,2022
FCAT-V1,Estacion,V,17/09/22,1,A,253,priach,priach,priach,priach,2000,1.9,Y,Y,N,R44,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,1,A,254,priach,priach,priach,priach,2000,2.3,Y,Y,N,R44,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,1,B,255,priach,priach,priach,priach,2000,2.5,Y,Y,N,R44,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,1,C,256,oopsyl,oopsyl,oopsyl,oopsyl,2000,2.7,Y,Y,N,256,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,1,C,257,priach,priach,priach,priach,2000,2.9,Y,Y,N,257,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,1,C,258,priach,priach,priach,priach,2000,3.7,Y,Y,N,258,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,2,B,259,priach,priach,priach,priach,2000,3.6,Y,Y,N,259,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,2,C,260,priach,priach,NA,priach,2000,2.7,Y,Y,N,257,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,2,D,261,pri?,prinie,prilatidi,prilatid,2000,2.7,Y,Y,N,261,colectado,"Pristmantis latidiscus - confirmado por sequencia - llevado a la USFQ, estaba en un arbol, no estaba el FVE que es P. nietoi",2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,3,A,262,priach,priach,priach,priach,2000,2.4,Y,Y,N,R44,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,3,A,263,priach,priach,priach,priach,2000,2.3,Y,Y,N,263,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,3,A,264,pri?,priros,priach,priach,2000,3.5,Y,Y,N,264,colectado,"llevado a la USFQ, pristmantis w nigrum?",2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,3,C,265,oopsyl,oopsyl,NA,oopsyl,2000,2,Y,Y,N,256,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,4,A,266,priach,priach,priach,priach,2000,2,Y,Y,N,259,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,4,A,267,priach,priach,priach,priach,2000,3.2,Y,Y,N,267,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,4,B,268,priach,priach,priach,priach,2000,2.7,Y,Y,N,R44,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,4,C,269,oopsyl,oopsyl,priach,priach,2000,2.2,Y,Y,N,256,NA,"confirmado es priach - DFM, misma foto identificado como oopsyl y priach",2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,4,D,270,priach,priach,priach,priach,2000,2.5,Y,Y,N,258,NA,NA,2022-09-17,2022
FCAT-V1,Estacion,V,17/09/22,4,D,271,priach,priach,priach,priach,2000,4.3,Y,Y,N,269,NA,NA,2022-09-17,2022
FCAT-B1,Estacion,B,17/09/22,2,D,272,priach,priach,priach,priach,0500,4,Y,Y,N,272,NA,NA,2022-09-17,2022
FCAT-B1,Estacion,B,17/09/22,3,A,273,priach,priach,priach,priach,2505,2.3,Y,Y,N,258,NA,mal corté pero arreglado,2022-09-17,2022
FCAT-B1,Estacion,B,17/09/22,4,A,274,bolsim,bolsim,bolsim,bolsim,0500,8.9,Y,Y,N,274,NA,bolitoglossa sima,2022-09-17,2022
FCAT-B1,Estacion,B,17/09/22,4,C,275,lepper,lepven,lepper,lepper,0500,12.5,Y,Y,N,275,NA,SEQUENCED - foto correcta,2022-09-17,2022
FCAT-B1,Estacion,B,17/09/22,4,D,276,pri?,pri?,prilat,prilatid,0500,2.6,Y,Y,N,276,colectado,"llevado a la USFQ, estaba en un arbol",2022-09-17,2022
FCAT-B1,Estacion,B,19/09/22,1,A,277,oopsyl,oopsyl,oopsyl,oopsyl,0500,2.4,Y,Y,N,277,NA,NA,2022-09-19,2022
FCAT-B1,Estacion,B,19/09/22,1,A,278,priach,priach,priach,priach,0500,2.3,Y,Y,N,278,NA,NA,2022-09-19,2022
FCAT-B1,Estacion,B,19/09/22,2,A,279,priach,priach,priach,priach,0500,3.6,Y,Y,N,279,NA,NA,2022-09-19,2022
FCAT-B1,Estacion,B,19/09/22,3,A,280,prilat,prilat,prilat,prilatid,0500,1.4,Y,Y,N,280,NA,misma especies como la verde traida a la estacion,2022-09-19,2022
FCAT-V1,Estacion,V,19/09/22,1,A,281,prilat,prilat,prilat,prilatid,2000,1.1,Y,Y,N,281,NA,misma especies como la verde traida a la estacion,2022-09-19,2022
FCAT-V1,Estacion,V,19/09/22,2,A,282,prilat,prilat,prilat,prilatid,2000,1,Y,Y,N,281,NA,misma especies como la verde traida a la estacion,2022-09-19,2022
FCAT-V1,Estacion,V,19/09/22,2,A,283,pri?,prilati?,priach,priach,2000,2.9,Y,Y,N,283,NA,misma como boca blanca,2022-09-19,2022
FCAT-V1,Estacion,V,19/09/22,2,A,284,priach,priach,priach,priach,2000,2.2,Y,Y,N,284,NA,NA,2022-09-19,2022
FCAT-V1,Estacion,V,19/09/22,2,B,285,priach,priach,priach,priach,2000,2.9,Y,Y,N,285,NA,NA,2022-09-19,2022
FCAT-V1,Estacion,V,19/09/22,2,D,286,priach,priach,priach,priach,2000,3.1,Y,Y,N,286,NA,NA,2022-09-19,2022
FCAT-V1,Estacion,V,19/09/22,3,A,287,priach,priach,priach,priach,2000,1.7,Y,Y,N,284,NA,NA,2022-09-19,2022
FCAT-V1,Estacion,V,19/09/22,3,B,288,priach,priach,priach,priach,2000,1.7,Y,Y,N,284,NA,NA,2022-09-19,2022
FCAT-V1,Estacion,V,19/09/22,4,C,289,priach,priach,priach,priach,2000,2.6,Y,Y,N,289,NA,latidiscus?,2022-09-19,2022
FCAT-V1,Estacion,V,19/09/22,4,C,290,oopsyl,oopsyl,oopsyl,oopsyl,2000,2.4,Y,Y,N,272,NA,NA,2022-09-19,2022
FLL-B,Laguna,B,03/10/22,1,A,291,priach,priach,priach,priach,0005,2.9,Y,Y,N,291,NA,NA,2022-10-03,2022
FLL-B,Laguna,B,03/10/22,2,A,292,priach,priach,priach,priach,0005,3.5,Y,Y,N,292,NA,NA,2022-10-03,2022
FLL-B,Laguna,B,03/10/22,3,A,293,priach,priach,priach,priach,0005,2.9,Y,Y,N,293,NA,NA,2022-10-03,2022
FLL-B,Laguna,B,03/10/22,4,A,294,priach,priach,priach,priach,0005,2.7,Y,Y,N,294,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,1,B,295,barpul,barpul,barpul,barpul,0020,2.1,Y,Y,N,295,NA,barycholos pulcher,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,1,C,296,priach,priach,priach,priach,0020,2.4,Y,Y,N,296,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,1,C,297,priach,priach,priach,priach,0020,3.9,Y,Y,N,293,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,1,C,298,epibou,epibou,epibou,epiesp,0020,1.6,Y,Y,N,298,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,1,D,299,barpul,barpul,barpul,barpul,0020,2.4,Y,Y,N,299,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,2,A,300,priach,priach,priach,priach,0020 + 0005 + 0002,2.9,Y,Y,N,292,NA,mal corte,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,2,A,301,priach,priach,priach,priach,0020,3.9,Y,Y,N,293,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,2,A,302,priach,priach,priach,priach,0020,3.7,Y,Y,N,302,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,2,B,303,cralon,cralon,priach,priach,0020,3.9,Y,Y,N,303,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,2,B,304,priach,priach,priach,priach,0020,3.9,Y,Y,N,304,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,3,A,305,priach,priach,priach,priach,0020,3.4,Y,Y,N,293,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,3,A,306,priach,priach,priach,priach,0020,4.1,Y,Y,N,306,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,3,A,307,barpul,barpul,barpul,barpul,0020,1.8,Y,Y,N,295,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,3,B,308,barpul,barpul,barpul,barpul,0020,2.5,Y,Y,N,295,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,3,C,309,priach,priach,priach,priach,0020,3.4,Y,Y,N,292,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,3,D,310,priach,priach,priach,priach,0020,4,Y,Y,N,310,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,4,A,311,priach,priach,priach,priach,0020,2.7,Y,Y,N,292,NA,NA,2022-10-03,2022
FLL-V,Laguna,V,03/10/22,4,A,312,lepmel,leplab,lepven,leplab,0020,6.4,Y,Y,N,312,colectado,"SEQUENCED - leptodactilus melanonostus, traido a la estacion como muestra. en campo lepmel, FVE leplab, lepven Dani",2022-10-03,2022
FLL-C,Laguna,C,03/10/22,1,A,313,priach,priach,priach,priach,0003,4,Y,Y,N,292,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,1,B,314,priach,priach,priach,priach,0003,2.9,Y,Y,N,310,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,1,B,315,priach,priach,priach,priach,0003,2.7,Y,Y,N,315,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,1,C,316,priach,priach,priach,priach,0003,4.1,Y,Y,N,316,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,2,B,317,epibou,epibou,epibou,epiesp,0003,1.5,Y,Y,N,298,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,2,B,318,epibou,epibou,epibou,epiesp,0003,1.7,Y,Y,N,298,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,2,C,319,priach,priach,priach,priach,0003,3.6,Y,Y,N,316,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,2,C,320,priach,priach,priach,priach,0003,2.7,Y,Y,N,316,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,2,D,321,priach,priach,priach,priach,0003,2.8,Y,Y,N,293,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,3,A,322,priach,priach,priach,priach,0003,2.7,Y,Y,N,310,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,3,C,323,priach,priach,priach,priach,0003,2.9,Y,Y,N,323,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,3,C,324,priach,priach,priach,priach,0003,2.7,Y,Y,N,324,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,3,D,325,priach,priach,priach,priach,0003,2.7,Y,Y,N,316,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,4,A,326,priach,priach,priach,priach,0003,2.6,Y,Y,N,326,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,4,A,327,lepmel,lepmel,lepven,leplab,0033,6,Y,Y,N,312,NA,same photo as sequenced ind.,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,4,A,328,priach,priach,priach,priach,0003,4,Y,Y,N,328,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,4,A,329,priach,priach,priach,priach,0003,2.6,Y,Y,N,329,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,4,B,330,priach,priach,priach,priach,0003,2.5,Y,Y,N,329,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,4,B,331,barpul,barpul,barpul,barpul,0003,2.6,Y,Y,N,331,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,4,C,332,priach,priach,priach,priach,0003,3.9,Y,Y,N,332,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,4,C,333,priach,priach,priach,priach,0003,2.3,Y,Y,N,323,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,4,C,334,priach,priach,priach,priach,0003,2.4,Y,Y,N,310,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,4,C,335,scitsa,scitsa,scitsa,scitsa,0003,2.4,Y,Y,N,335,NA,Scinax tsachila?,2022-10-03,2022
FLL-C,Laguna,C,03/10/22,4,D,336,scitsa,scitsa,boapel,boapel,0003,2.6,Y,Y,N,boapel,NA,Scinax tsachila? - Es un juvenil de boapel - DFM,2022-10-03,2022
JS-N,Laguna,N,03/10/22,1,B,337,barpul,barpul,barpul,barpul,0002,2.2,Y,Y,N,295,NA,NA,2022-10-03,2022
JS-N,Laguna,N,03/10/22,1,A,338,barpul,barpul,barpul,barpul,0002,2.7,Y,Y,N,295,NA,NA,2022-10-03,2022
JS-N,Laguna,N,03/10/22,2,A,339,priach,priach,priach,priach,0002,2.7,Y,Y,N,339,NA,NA,2022-10-03,2022
JS-N,Laguna,N,03/10/22,2,A,340,priach,priach,priach,priach,0002,2,Y,Y,N,294,NA,NA,2022-10-03,2022
JS-N,Laguna,N,03/10/22,3,B,341,epibou,epibou,epibou,epiesp,0002,1.6,Y,Y,N,298,NA,NA,2022-10-03,2022
JS-N,Laguna,N,03/10/22,3,C,342,epibou,epibou,epibou,epiesp,0002,1.7,Y,Y,N,298,NA,NA,2022-10-03,2022
JS-N,Laguna,N,03/10/22,4,A,343,priach,priach,priach,priach,0002,2.6,Y,Y,N,316,NA,NA,2022-10-03,2022
JS-N,Laguna,N,03/10/22,4,C,344,priach,priach,priach,priach,0002,2.7,Y,Y,N,316,NA,NA,2022-10-03,2022
FLL-C,Laguna,C,05/10/22,1,A,345,priach,priach,priach,priach,0003,2.5,Y,Y,N,345,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,1,A,346,priach,priach,priach,priach,0003,2.9,Y,Y,N,346,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,1,A,347,priach,priach,priach,priach,0003,3.6,Y,Y,N,346,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,1,B,348,priach,priach,priach,priach,0003,2.6,Y,Y,N,348,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,1,D,349,priach,priach,priach,priach,0003,2.7,Y,Y,N,349,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,1,D,350,priach,priach,priach,priach,0003,3.5,Y,Y,N,R55,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,2,B,351,priach,priach,priach,priach,0003,3.5,Y,Y,N,351,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,2,B,352,priach,priach,priach,priach,0003,2.5,Y,Y,N,352,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,2,C,353,priach,priach,priach,priach,0003,3.6,Y,Y,N,346,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,2,D,354,priach,priach,priach,priach,0003,2.2,Y,Y,N,354,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,3,A,355,priach,priach,priach,priach,0003,2.6,Y,Y,N,345,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,3,B,356,priach,priach,priach,priach,0003,2.6,Y,Y,N,356,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,3,C,357,priach,priach,priach,priach,0003,2.6,Y,Y,N,348,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,3,D,358,priach,priach,priach,priach,0003,2.5,Y,Y,N,352,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,4,C,359,priach,priach,priach,priach,0003,2.5,Y,Y,N,359,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,4,C,360,priach,priach,priach,priach,0003,2.3,Y,Y,N,346,NA,NA,2022-10-05,2022
FLL-C,Laguna,C,05/10/22,4,D,361,priach,priach,priach,priach,0003,2.2,Y,Y,N,361,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,1,A,362,priach,priach,priach,priach,0020,2.9,Y,Y,N,354,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,1,B,363,priach,priach,priach,priach,0020,2.8,Y,Y,N,363,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,1,B,364,barpul,barpul,barpul,barpul,0020,2.2,Y,Y,N,364,NA,"infeccion en la piel, foto correcta",2022-10-05,2022
FLL-V,Laguna,V,05/10/22,1,B,365,barpul,barpul,barpul,barpul,0020,2.2,Y,Y,N,365,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,1,C,366,priach,priach,priach,priach,0020,3.7,Y,Y,N,366,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,1,C,367,barpul,barpul,barpul,barpul,0020,2.7,Y,Y,N,367,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,1,C,368,priach,priach,priach,priach,0020,3.9,Y,Y,N,346,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,1,D,369,barpul,barpul,barpul,barpul,0020,2.7,Y,Y,N,367,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,1,D,370,priach,priach,priach,priach,0020,2.7,Y,Y,N,370,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,1,D,371,barpul,barpul,barpul,barpul,0020,2.4,Y,Y,N,365,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,2,A,372,priach,priach,priach,priach,0020,3.2,Y,Y,N,370,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,2,B,373,priach,priach,priach,priach,0020,2.9,Y,Y,N,359,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,2,C,374,priach,priach,priach,priach,0020,3.7,Y,Y,N,359,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,2,C,375,barpul,barpul,barpul,barpul,0020,2.5,Y,Y,N,365,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,2,D,376,priach,priach,priach,priach,0020,3.9,Y,Y,N,346,NA,NA,2022-10-05,2022
FLL-V,Laguna,V,05/10/22,3,A,377,priach,priach,priach,priach,0020,2.4,Y,Y,N,346,NA,NA,2022-10-05,2022
